he,ex,dt,heavy_ratio,extreme_ratio,000300_xirr,000300_return,000300_trades,000300_buys,000300_sells,000905_xirr,000905_return,000905_trades,000905_buys,000905_sells,000852_xirr,000852_return,000852_trades,000852_buys,000852_sells,000016_xirr,000016_return,000016_trades,000016_buys,000016_sells,399006_xirr,399006_return,399006_trades,399006_buys,399006_sells,399330_xirr,399330_return,399330_trades,399330_buys,399330_sells,avg_xirr,n_indices
0.8,0.9,0.03,0.05,0.15,0.0857,0.263066,330,314,16,0.0915,0.380362,301,285,16,0.1195,0.359764,263,240,23,0.0819,0.205534,311,284,27,0.2253,0.748674,274,249,25,0.1942,0.429287,302,271,31,0.133017,6
0.75,0.85,0.05,0.05,0.2,0.0895,0.26128,327,312,15,0.0903,0.360977,301,285,16,0.1185,0.336696,258,236,22,0.0739,0.194494,301,279,22,0.2402,0.753915,268,249,19,0.1848,0.429971,289,267,22,0.132867,6
0.8,0.95,0.04,0.05,0.25,0.0804,0.260971,331,314,17,0.0975,0.410444,303,285,18,0.1101,0.365083,265,240,25,0.0755,0.19927,310,284,26,0.2371,0.73879,276,249,27,0.1959,0.429252,305,271,34,0.13275,6
0.8,0.85,0.05,0.05,0.2,0.0865,0.261791,326,314,12,0.0895,0.365327,300,285,15,0.1155,0.347433,257,240,17,0.0729,0.198175,305,285,20,0.2458,0.782629,266,249,17,0.1854,0.450672,290,272,18,0.1326,6
0.75,0.9,0.05,0.05,0.2,0.0872,0.265114,330,312,18,0.0927,0.378567,301,285,16,0.1205,0.344827,263,236,27,0.0778,0.195695,306,278,28,0.2285,0.720699,275,249,26,0.1872,0.433892,295,267,28,0.132317,6
0.85,0.9,0.04,0.05,0.2,0.0832,0.267701,330,316,14,0.0989,0.409284,298,287,11,0.1146,0.350209,260,243,17,0.0716,0.193076,309,290,19,0.2324,0.733826,272,251,21,0.1925,0.428967,298,272,26,0.1322,6
0.75,0.85,0.04,0.05,0.15,0.0894,0.261931,328,312,16,0.0914,0.37362,301,285,16,0.1159,0.340202,258,236,22,0.0788,0.192743,303,278,25,0.2336,0.770174,269,249,20,0.1834,0.436396,291,267,24,0.132083,6
0.75,0.95,0.05,0.05,0.25,0.0824,0.259724,331,312,19,0.0956,0.393509,304,285,19,0.114,0.35198,266,236,30,0.0769,0.196235,306,278,28,0.2308,0.712687,278,249,29,0.1923,0.44664,302,267,35,0.132,6
0.8,0.9,0.05,0.05,0.2,0.0854,0.266631,330,314,16,0.092,0.383161,300,285,15,0.1174,0.356098,262,240,22,0.0765,0.19871,310,284,26,0.2331,0.745818,273,249,24,0.1869,0.429651,297,271,26,0.131883,6
0.8,0.85,0.04,0.05,0.15,0.0878,0.263335,328,314,14,0.0907,0.378143,300,285,15,0.1126,0.351867,257,240,17,0.0778,0.196257,307,284,23,0.2385,0.800865,267,249,18,0.1836,0.458567,292,272,20,0.131833,6
0.85,0.95,0.03,0.05,0.2,0.0783,0.261885,331,316,15,0.0961,0.428162,302,287,15,0.1074,0.355601,264,243,21,0.0771,0.201938,310,290,20,0.2298,0.738251,275,251,24,0.1997,0.432403,306,272,34,0.1314,6
0.8,0.95,0.05,0.05,0.25,0.0804,0.260971,331,314,17,0.0952,0.39938,303,285,18,0.1101,0.365083,265,240,25,0.0755,0.19927,310,284,26,0.2357,0.736872,276,249,27,0.1912,0.435935,304,271,33,0.13135,6
0.85,0.9,0.03,0.05,0.15,0.0863,0.265853,330,316,14,0.0949,0.400155,299,287,12,0.113,0.353336,261,243,18,0.075,0.198114,310,290,20,0.2224,0.733542,273,251,22,0.1951,0.434401,301,272,29,0.131117,6
0.85,0.95,0.04,0.05,0.25,0.0783,0.261885,331,316,15,0.0971,0.430856,302,287,15,0.1085,0.354812,264,243,21,0.0688,0.191453,309,290,19,0.2348,0.723852,275,251,24,0.1969,0.434323,304,272,32,0.130733,6
0.75,0.95,0.04,0.05,0.2,0.0824,0.259724,331,312,19,0.096,0.397948,304,285,19,0.114,0.35198,266,236,30,0.0737,0.192447,306,278,28,0.2278,0.727069,278,249,29,0.1899,0.440269,303,267,36,0.130633,6
0.75,0.95,0.03,0.05,0.15,0.0824,0.259724,331,312,19,0.0946,0.393818,304,285,19,0.114,0.35198,266,236,30,0.0795,0.19945,307,278,29,0.2216,0.741915,278,249,29,0.1902,0.434097,305,267,38,0.130383,6
0.85,0.9,0.05,0.05,0.2,0.0832,0.267701,330,316,14,0.0967,0.398909,298,287,11,0.1141,0.349006,260,243,17,0.0698,0.191056,309,290,19,0.2306,0.731011,272,251,21,0.1874,0.434728,296,272,24,0.1303,6
0.8,0.95,0.04,0.05,0.2,0.0804,0.260971,331,314,17,0.0956,0.40388,303,285,18,0.1101,0.365083,265,240,25,0.0723,0.195369,310,284,26,0.2323,0.752958,276,249,27,0.1895,0.435818,305,271,34,0.130033,6
0.8,0.95,0.03,0.05,0.15,0.0804,0.260971,331,314,17,0.0942,0.399693,303,285,18,0.1101,0.365083,265,240,25,0.0781,0.20258,311,284,27,0.2255,0.769614,276,249,27,0.1902,0.435151,307,271,36,0.12975,6
0.75,0.9,0.04,0.05,0.15,0.0851,0.26334,330,312,18,0.0931,0.386245,301,285,16,0.1191,0.347188,263,236,27,0.0745,0.191997,306,278,28,0.2233,0.7415,275,249,26,0.1807,0.433333,297,267,30,0.1293,6
0.85,0.95,0.05,0.05,0.25,0.0783,0.261885,331,316,15,0.0948,0.418861,302,287,15,0.1085,0.354812,264,243,21,0.0688,0.191453,309,290,19,0.2333,0.721838,275,251,24,0.1919,0.44138,303,272,31,0.129267,6
0.75,0.95,0.05,0.05,0.2,0.0824,0.259724,331,312,19,0.0941,0.388635,304,285,19,0.114,0.35198,266,236,30,0.0737,0.192447,306,278,28,0.2267,0.725548,278,249,29,0.1845,0.446138,302,267,35,0.129233,6
0.75,0.85,0.03,0.05,0.1,0.0873,0.26093,329,312,17,0.091,0.379687,301,285,16,0.1154,0.355693,260,236,24,0.0805,0.195611,306,278,28,0.2194,0.780032,271,249,22,0.1806,0.443077,294,267,27,0.129033,6
0.8,0.9,0.04,0.05,0.15,0.0832,0.264763,330,314,16,0.0923,0.390945,300,285,15,0.1159,0.359057,262,240,22,0.0731,0.194903,310,284,26,0.2273,0.769109,273,249,24,0.1808,0.434307,299,271,28,0.128767,6
0.8,0.95,0.05,0.05,0.2,0.0804,0.260971,331,314,17,0.0937,0.394438,303,285,18,0.1101,0.365083,265,240,25,0.0723,0.195369,310,284,26,0.2312,0.751273,276,249,27,0.1844,0.441337,304,271,33,0.128683,6
0.8,0.85,0.03,0.05,0.1,0.0842,0.261328,328,314,14,0.0903,0.384294,300,285,15,0.1115,0.368815,259,240,19,0.0806,0.198361,310,284,26,0.2229,0.812108,269,249,20,0.1791,0.454932,296,272,24,0.1281,6
0.85,0.95,0.04,0.05,0.2,0.0783,0.261885,331,316,15,0.0952,0.42374,302,287,15,0.1074,0.355601,264,243,21,0.0657,0.187338,309,290,19,0.2298,0.738251,275,251,24,0.1902,0.441312,304,272,32,0.127767,6
0.75,0.9,0.05,0.05,0.15,0.0851,0.26334,330,312,18,0.0916,0.378887,301,285,16,0.1168,0.346609,263,236,27,0.0732,0.190752,306,278,28,0.222,0.739248,275,249,26,0.1755,0.43753,295,267,28,0.127367,6
0.75,0.95,0.04,0.05,0.15,0.0824,0.259724,331,312,19,0.0938,0.390528,304,285,19,0.114,0.35198,266,236,30,0.0706,0.188659,306,278,28,0.2216,0.741915,278,249,29,0.181,0.440858,303,267,36,0.127233,6
0.85,0.95,0.03,0.05,0.15,0.0783,0.261885,331,316,15,0.0937,0.419201,302,287,15,0.1063,0.35639,264,243,21,0.0713,0.19491,310,290,20,0.2226,0.755087,275,251,24,0.191,0.440662,306,272,34,0.1272,6
0.8,0.9,0.05,0.05,0.15,0.0832,0.264763,330,314,16,0.0908,0.383486,300,285,15,0.1132,0.358416,262,240,22,0.0719,0.193621,310,284,26,0.2259,0.766615,273,249,24,0.1756,0.438506,297,271,26,0.126767,6
0.8,0.95,0.04,0.05,0.15,0.0804,0.260971,331,314,17,0.0935,0.396358,303,285,18,0.1101,0.365083,265,240,25,0.0692,0.191468,310,284,26,0.2255,0.769614,276,249,27,0.1811,0.441906,305,271,34,0.126633,6
0.85,0.9,0.04,0.05,0.15,0.081,0.265713,330,316,14,0.0958,0.411863,298,287,11,0.1092,0.352552,260,243,17,0.0665,0.186953,309,290,19,0.2245,0.754698,272,251,21,0.1811,0.439702,298,272,26,0.12635,6
0.85,0.95,0.05,0.05,0.2,0.0783,0.261885,331,316,15,0.0932,0.413504,302,287,15,0.1074,0.355601,264,243,21,0.0657,0.187338,309,290,19,0.2285,0.736481,275,251,24,0.1849,0.447141,303,272,31,0.126333,6
0.75,0.9,0.03,0.05,0.1,0.0842,0.260667,330,312,18,0.0909,0.377235,302,285,17,0.1167,0.349549,264,236,28,0.0752,0.193678,307,278,29,0.2127,0.749756,276,249,27,0.178,0.434501,300,267,33,0.126283,6
0.75,0.85,0.05,0.05,0.15,0.0851,0.260193,327,312,15,0.09,0.367037,301,285,16,0.1133,0.339454,258,236,22,0.0665,0.186057,301,279,22,0.2293,0.775717,268,249,19,0.1732,0.438831,289,267,22,0.126233,6
0.75,0.95,0.05,0.05,0.15,0.0824,0.259724,331,312,19,0.0923,0.383106,304,285,19,0.114,0.35198,266,236,30,0.0706,0.188659,306,278,28,0.2208,0.740668,278,249,29,0.1762,0.445021,302,267,35,0.12605,6
0.75,0.95,0.03,0.05,0.1,0.0824,0.259724,331,312,19,0.092,0.384485,304,285,19,0.114,0.35198,266,236,30,0.0735,0.192519,307,278,29,0.2135,0.759386,278,249,29,0.1785,0.436329,305,267,38,0.12565,6
0.8,0.9,0.03,0.05,0.1,0.0823,0.261969,330,314,16,0.0902,0.381811,301,285,16,0.1132,0.362053,263,240,23,0.0739,0.196636,311,284,27,0.2157,0.778524,274,249,25,0.1781,0.440693,302,271,31,0.125567,6
0.8,0.95,0.05,0.05,0.15,0.0804,0.260971,331,314,17,0.092,0.388834,303,285,18,0.1101,0.365083,265,240,25,0.0692,0.191468,310,284,26,0.2246,0.768232,276,249,27,0.1763,0.446066,304,271,33,0.125433,6
0.8,0.85,0.05,0.05,0.15,0.0819,0.26044,326,314,12,0.0893,0.37147,300,285,15,0.1096,0.351025,257,240,17,0.0654,0.189489,305,285,20,0.2338,0.807116,266,249,17,0.1719,0.461573,290,272,18,0.125317,6
0.8,0.95,0.03,0.05,0.1,0.0804,0.260971,331,314,17,0.0917,0.390232,303,285,18,0.1101,0.365083,265,240,25,0.0722,0.195443,311,284,27,0.2166,0.78925,276,249,27,0.1785,0.442649,307,271,36,0.124917,6
0.85,0.9,0.05,0.05,0.15,0.081,0.265713,330,316,14,0.0939,0.403025,298,287,11,0.1088,0.351473,260,243,17,0.0654,0.185638,309,290,19,0.223,0.75208,272,251,21,0.1757,0.444158,296,272,24,0.124633,6
0.85,0.95,0.04,0.05,0.15,0.0783,0.261885,331,316,15,0.093,0.415585,302,287,15,0.1063,0.35639,264,243,21,0.0628,0.183224,309,290,19,0.2226,0.755087,275,251,24,0.1815,0.447797,304,272,32,0.124083,6
0.75,0.95,0.04,0.05,0.1,0.0824,0.259724,331,312,19,0.0915,0.382103,304,285,19,0.114,0.35198,266,236,30,0.0676,0.184871,306,278,28,0.2135,0.759386,278,249,29,0.1711,0.440696,303,267,36,0.12335,6
0.85,0.9,0.03,0.05,0.1,0.0816,0.263895,330,316,14,0.092,0.405295,299,287,12,0.1064,0.355649,261,243,18,0.0672,0.188713,310,290,20,0.2124,0.763742,273,251,22,0.1783,0.446535,301,272,29,0.122983,6
0.85,0.95,0.05,0.05,0.15,0.0783,0.261885,331,316,15,0.0914,0.407429,302,287,15,0.1063,0.35639,264,243,21,0.0628,0.183224,309,290,19,0.2217,0.753636,275,251,24,0.1765,0.45219,303,272,31,0.122833,6
0.75,0.9,0.04,0.05,0.1,0.083,0.261567,330,312,18,0.0912,0.383464,301,285,16,0.1143,0.349019,263,236,27,0.0693,0.186135,306,278,28,0.213,0.764149,275,249,26,0.1657,0.437171,297,267,30,0.12275,6
0.75,0.85,0.04,0.05,0.1,0.0836,0.259912,328,312,16,0.0905,0.377319,301,285,16,0.1094,0.343268,258,236,22,0.0685,0.184068,303,278,25,0.2167,0.798862,269,249,20,0.167,0.445583,291,267,24,0.122617,6
0.8,0.95,0.04,0.05,0.1,0.0804,0.260971,331,314,17,0.0911,0.387817,303,285,18,0.1101,0.365083,265,240,25,0.0663,0.187567,310,284,26,0.2166,0.78925,276,249,27,0.1709,0.44727,305,271,34,0.122567,6
0.75,0.95,0.05,0.05,0.1,0.0824,0.259724,331,312,19,0.0904,0.376864,304,285,19,0.114,0.35198,266,236,30,0.0676,0.184871,306,278,28,0.2129,0.758481,278,249,29,0.1673,0.443247,302,267,35,0.122433,6
0.85,0.95,0.03,0.05,0.1,0.0783,0.261885,331,316,15,0.0911,0.408944,302,287,15,0.1052,0.357179,264,243,21,0.0656,0.187391,310,290,20,0.2133,0.774829,275,251,24,0.1788,0.448636,306,272,34,0.12205,6
0.8,0.9,0.04,0.05,0.1,0.0811,0.262895,330,314,16,0.0905,0.388125,300,285,15,0.1105,0.361478,262,240,22,0.068,0.188868,310,284,26,0.216,0.794572,273,249,24,0.1653,0.443517,299,271,28,0.1219,6
0.8,0.95,0.05,0.05,0.1,0.0804,0.260971,331,314,17,0.0901,0.382506,303,285,18,0.1101,0.365083,265,240,25,0.0663,0.187567,310,284,26,0.216,0.788247,276,249,27,0.167,0.449969,304,271,33,0.12165,6
0.8,0.85,0.04,0.05,0.1,0.0817,0.26117,328,314,14,0.0898,0.381893,300,285,15,0.1053,0.355899,257,240,17,0.0674,0.187362,307,284,23,0.22,0.833191,267,249,18,0.1648,0.469873,292,272,20,0.1215,6
0.75,0.9,0.05,0.05,0.1,0.083,0.261567,330,312,18,0.0901,0.377965,301,285,16,0.1129,0.34851,263,236,27,0.0688,0.185652,306,278,28,0.212,0.762263,275,249,26,0.1613,0.43973,295,267,28,0.12135,6
0.8,0.9,0.05,0.05,0.1,0.0811,0.262895,330,314,16,0.0894,0.38255,300,285,15,0.1089,0.360895,262,240,22,0.0674,0.18837,310,284,26,0.2149,0.792482,273,249,24,0.1608,0.446228,297,271,26,0.120417,6
0.85,0.95,0.04,0.05,0.1,0.0783,0.261885,331,316,15,0.0906,0.406327,302,287,15,0.1052,0.357179,264,243,21,0.06,0.17911,309,290,19,0.2133,0.774829,275,251,24,0.1709,0.453516,304,272,32,0.119717,6
0.85,0.9,0.04,0.05,0.1,0.0789,0.263724,330,316,14,0.0923,0.412392,298,287,11,0.1036,0.35501,260,243,17,0.0616,0.180553,309,290,19,0.2126,0.780276,272,251,21,0.165,0.449517,298,272,26,0.119,6
0.85,0.95,0.05,0.05,0.1,0.0783,0.261885,331,316,15,0.0895,0.400569,302,287,15,0.1052,0.357179,264,243,21,0.06,0.17911,309,290,19,0.2126,0.773777,275,251,24,0.1669,0.456366,303,272,31,0.11875,6
0.75,0.85,0.05,0.05,0.1,0.0807,0.258754,327,312,15,0.0894,0.372109,301,285,16,0.1079,0.342609,258,236,22,0.0593,0.176864,301,279,22,0.2126,0.804363,268,249,19,0.158,0.446583,289,267,22,0.117983,6
0.85,0.9,0.05,0.05,0.1,0.0789,0.263724,330,316,14,0.0909,0.405736,298,287,11,0.1032,0.354159,260,243,17,0.0611,0.180042,309,290,19,0.2115,0.778082,272,251,21,0.1604,0.452395,296,272,24,0.117667,6
0.8,0.85,0.05,0.05,0.1,0.0772,0.258696,326,314,12,0.0887,0.376611,300,285,15,0.1035,0.355137,257,240,17,0.0582,0.180024,305,285,20,0.2155,0.839415,266,249,17,0.1548,0.47111,290,272,18,0.116317,6
